date,gold,silver
02/03/2023,1831.75,20.8
03/03/2023,1845.55,21.09
06/03/2023,1851.7,21.085
07/03/2023,1843.05,20.91
08/03/2023,1813.35,20.105
09/03/2023,1817.5,20.12
10/03/2023,1834.95,20.09
13/03/2023,1882.1,21.095
14/03/2023,1901.45,21.64
15/03/2023,1906,22.095
16/03/2023,1919.4,22.01
17/03/2023,1930.9,21.885
20/03/2023,1981.95,22.495
21/03/2023,1965.95,22.465
22/03/2023,1941.85,22.345
23/03/2023,1977.55,22.9
24/03/2023,1996.15,23.17
27/03/2023,1960.25,22.89
28/03/2023,1949.85,23.045
29/03/2023,1965.85,23.255
30/03/2023,1968.1,23.71
31/03/2023,1978.8,23.885
03/04/2023,1963.1,23.925
04/04/2023,1982.25,24.015
05/04/2023,2022.3,24.74
06/04/2023,2017.25,24.935
11/04/2023,2001.5,25.055
12/04/2023,2008.9,25.145
13/04/2023,2027.1,25.62
14/04/2023,2035.65,26.025
17/04/2023,2009.8,25.39
18/04/2023,1999.3,25.09
19/04/2023,1976.1,24.75
20/04/2023,1994.05,25.4
21/04/2023,1986.1,25.155
24/04/2023,1986.15,25.03
25/04/2023,1990.2,24.895
26/04/2023,1999.05,24.85
27/04/2023,1997.65,25.145
28/04/2023,1982.7,24.765
02/05/2023,1980.9,24.77
03/05/2023,2016.9,25.25
04/05/2023,2036.05,25.625
05/05/2023,2038.9,25.84
09/05/2023,2025.6,25.565
10/05/2023,2029.6,25.52
11/05/2023,2025.75,24.885
12/05/2023,2006.65,23.855
15/05/2023,2015.3,23.89
16/05/2023,2009.9,23.785
17/05/2023,1985.75,23.685
18/05/2023,1976.95,23.52
19/05/2023,1965.55,23.66
22/05/2023,1981.2,23.85
23/05/2023,1959.65,23.16
24/05/2023,1976.8,23.415
25/05/2023,1962.3,23.005
26/05/2023,1953.5,23.145
30/05/2023,1949.5,23.255
01/06/2023,1958.75,23.49
02/06/2023,1981,23.885
05/06/2023,1942.5,23.475
06/06/2023,1961.9,23.645
07/06/2023,1963.05,23.585
08/06/2023,1947.25,23.67
09/06/2023,1963.55,24.315
12/06/2023,1964.15,24.21
13/06/2023,1964,24.19
14/06/2023,1951.9,23.825
15/06/2023,1934.65,23.405
16/06/2023,1964.1,23.99
19/06/2023,1954.35,23.95
20/06/2023,1953.85,23.77
21/06/2023,1935.25,23.075
22/06/2023,1927.95,22.62
23/06/2023,1919.35,22.34
26/06/2023,1930.55,22.8
27/06/2023,1923.95,22.835
28/06/2023,1909.85,22.61
29/06/2023,1904.05,22.83
30/06/2023,1903.55,22.47
03/07/2023,1913.75,22.775
04/07/2023,1929.75,23.005
05/07/2023,1928.3,22.81
06/07/2023,1919.15,23.17
07/07/2023,1915.65,22.715
10/07/2023,1925.05,23.04
11/07/2023,1936.2,23.135
12/07/2023,1935.75,23.16
13/07/2023,1959.6,24.26
14/07/2023,1956.5,24.77
17/07/2023,1955.05,24.81
18/07/2023,1961.95,24.885
19/07/2023,1978.15,25.015
20/07/2023,1981.5,25.175
21/07/2023,1963.8,24.73
24/07/2023,1964.75,24.59
25/07/2023,1963.1,24.555
26/07/2023,1972,24.67
27/07/2023,1975.2,25.01
28/07/2023,1950.15,24.225
31/07/2023,1955.55,24.355
01/08/2023,1956.75,24.515
02/08/2023,1949.7,24.41
03/08/2023,1936.9,23.555
04/08/2023,1934,23.45
07/08/2023,1936.9,23.395
08/08/2023,1934.8,23.04
09/08/2023,1928.4,22.705
10/08/2023,1920.1,22.8
11/08/2023,1918.05,22.69
14/08/2023,1913.5,22.725
15/08/2023,1904.1,22.41
16/08/2023,1906.8,22.695
17/08/2023,1893.95,22.705
18/08/2023,1891.75,22.79
21/08/2023,1890.1,22.88
22/08/2023,1901.85,23.39
23/08/2023,1904.55,23.75
24/08/2023,1920.7,24.185
25/08/2023,1917.85,24.185
29/08/2023,1923.5,24.22
30/08/2023,1938.35,24.62
31/08/2023,1944.2,24.535
01/09/2023,1944.3,24.645
04/09/2023,1942.05,24.035
05/09/2023,1931.8,23.545
06/09/2023,1923.45,23.475
07/09/2023,1919.85,23.01
08/09/2023,1925.55,23.01
11/09/2023,1926.6,23.105
12/09/2023,1918.9,22.9
13/09/2023,1912.15,22.905
14/09/2023,1906.45,22.64
15/09/2023,1918.7,23.06
18/09/2023,1926.4,23.195
19/09/2023,1935,23.33
20/09/2023,1930.15,23.275
21/09/2023,1923.4,23.24
22/09/2023,1926.2,23.65
25/09/2023,1922.55,23.56
26/09/2023,1912.3,23.015
27/09/2023,1895.55,22.79
28/09/2023,1874.1,22.55
29/09/2023,1871.6,23.075
02/10/2023,1831.85,21.62
03/10/2023,1828.3,21.055
04/10/2023,1823.25,21.105
05/10/2023,1822.75,21.13
06/10/2023,1821.9,21.115
09/10/2023,1852.3,21.65
11/10/2023,1870,22.07
12/10/2023,1881.15,22.14
13/10/2023,1887,22.08
16/10/2023,1914.65,22.6
17/10/2023,1923.45,22.68
18/10/2023,1943.85,23.21
19/10/2023,1948.65,22.89
20/10/2023,1984.2,23.22
23/10/2023,1980.95,23.19
24/10/2023,1967.4,22.74
25/10/2023,1970.15,22.81
26/10/2023,1991.45,22.97
27/10/2023,1987.6,22.76
30/10/2023,1996.15,23.15
31/10/2023,1997.6,23.2
01/11/2023,1982.5,22.67
02/11/2023,1986.7,23.04
03/11/2023,1988.5,22.64
06/11/2023,1987.1,23.21
07/11/2023,1967.8,22.54
08/11/2023,1960.1,22.44
09/11/2023,1946.75,22.55
10/11/2023,1953.45,22.5
13/11/2023,1937.45,22.08
14/11/2023,1946.55,22.35
15/11/2023,1973.4,23.41
16/11/2023,1966.5,23.67
17/11/2023,1992.15,24
20/11/2023,1976.05,23.39
21/11/2023,1988.55,23.53
22/11/2023,1999.9,23.84
23/11/2023,1992.6,23.66
24/11/2023,1995.2,23.71
27/11/2023,2011.7,24.76
28/11/2023,2014,24.65
29/11/2023,2037.6,24.97
30/11/2023,2037.85,25.02
01/12/2023,2044.55,25.16
04/12/2023,2066.95,25.17
05/12/2023,2023.45,24.27
06/12/2023,2021.4,24.1
07/12/2023,2033.3,23.91
08/12/2023,2030,23.79
11/12/2023,1991.95,22.92
12/12/2023,1986.9,22.96
13/12/2023,1981.55,22.73
14/12/2023,2034.1,23.99
15/12/2023,2043.65,24.19
18/12/2023,2020.95,23.94
19/12/2023,2026,23.91
20/12/2023,2036.35,23.97
21/12/2023,2034.3,24.19
22/12/2023,2055.6,24.46
27/12/2023,2061.7,24.04
28/12/2023,2077.8,24.26
29/12/2023,2062.4,23.79
02/01/2024,2074.9,23.95
03/01/2024,2054.05,23.28
04/01/2024,2049.05,22.96
05/01/2024,2037.7,22.98
08/01/2024,2028,22.85
09/01/2024,2038.15,23.13
10/01/2024,2036.25,22.97
11/01/2024,2031.85,23.03
12/01/2024,2039.55,23.06
15/01/2024,2053.85,23.21
16/01/2024,2039.75,23.05
17/01/2024,2027.55,22.81
18/01/2024,2012.2,22.61
19/01/2024,2029.5,22.8
22/01/2024,2023.9,22.2
23/01/2024,2026.85,22.26
24/01/2024,2030.5,22.77
25/01/2024,2018.15,22.88
26/01/2024,2021.1,22.92
29/01/2024,2027.35,23.01
30/01/2024,2036.8,23.08
31/01/2024,2037.9,23.09
01/02/2024,2037.55,22.67
02/02/2024,2054.2,23.23
05/02/2024,2024.5,22.51
06/02/2024,2025.05,22.31
07/02/2024,2033.2,22.29
08/02/2024,2037.05,22.35
09/02/2024,2031.65,22.66
12/02/2024,2021,22.92
13/02/2024,2026.2,22.87
14/02/2024,1990.8,22.09
15/02/2024,1996.9,22.63
16/02/2024,2005.4,23.01
19/02/2024,2020.35,23.09
20/02/2024,2026.8,23.06
21/02/2024,2028.8,23.08
22/02/2024,2030.9,23.07
23/02/2024,2019.3,22.72
26/02/2024,2035.15,22.51
27/02/2024,2036,22.67
28/02/2024,2025.25,22.35
29/02/2024,2032.8,22.34
01/03/2024,2050.3,22.72
04/03/2024,2083.15,23.1
05/03/2024,2126.25,23.93
06/03/2024,2127.35,23.8
07/03/2024,2156.85,24.16
08/03/2024,2168.65,24.5
11/03/2024,2178.45,24.36
12/03/2024,2176.4,24.38
13/03/2024,2160.85,24.3
14/03/2024,2169.8,24.97
15/03/2024,2170.35,25.22
18/03/2024,2155.3,25.18
19/03/2024,2154.3,24.93
20/03/2024,2153.4,24.86
21/03/2024,2210.65,25.43
22/03/2024,2166.25,24.59
25/03/2024,2168.35,24.67
26/03/2024,2193.45,24.83
27/03/2024,2192.05,24.52
28/03/2024,2207,24.54
02/04/2024,2264.55,25.65
03/04/2024,2270.75,26.25
04/04/2024,2292.5,27
05/04/2024,2288.45,26.78
08/04/2024,2336.9,27.83
09/04/2024,2364.2,27.97
10/04/2024,2346.85,28.08
11/04/2024,2331.75,28.02
12/04/2024,2394.8,29.03
15/04/2024,2347.15,28.44
16/04/2024,2369,28.26
17/04/2024,2393.75,28.47
18/04/2024,2379.85,28.47
19/04/2024,2381.8,28.24
22/04/2024,2361.45,27.74
23/04/2024,2298.15,26.92
24/04/2024,2312.3,27.12
25/04/2024,2325.65,27.37
26/04/2024,2349.8,27.63
29/04/2024,2337.6,27.38
30/04/2024,2314.8,26.66
01/05/2024,2288.5,26.48
02/05/2024,2300.55,26.24
03/05/2024,2301.1,26.5
07/05/2024,2315,27.26
08/05/2024,2308.55,27.24
09/05/2024,2308.7,27.63
10/05/2024,2371.05,28.64
13/05/2024,2340.3,28.13
